72.00,0.49,318
72.00,0.49,318
72.00,0.49,320
72.00,0.49,319
72.00,0.49,314
72.00,0.49,309
72.00,0.49,313
72.00,0.49,312
72.00,0.49,316
72.00,0.49,313
72.00,0.49,310
72.00,0.49,303
72.00,0.49,314
72.00,0.49,324
72.00,0.49,322
72.00,0.49,311
72.00,0.49,329
72.00,0.49,350
72.00,0.49,381
72.00,0.49,419
72.00,0.47,454
72.00,0.47,475
72.00,0.47,473
72.00,0.47,446
72.00,0.47,409
72.00,0.47,368
72.00,0.47,340
72.00,0.47,320
72.00,0.47,310
72.00,0.47,303
72.00,0.47,310
72.00,0.47,329
72.00,0.47,339
72.00,0.47,346
72.00,0.47,351
72.00,0.47,339
72.00,0.47,326
72.00,0.47,312
72.00,0.47,305
72.00,0.47,305
72.00,0.47,302
72.00,0.47,311
72.00,0.47,332
72.00,0.47,340
72.00,0.47,330
72.00,0.47,316
72.00,0.47,312
72.00,0.47,320
72.00,0.47,317
72.00,0.47,320
72.00,0.47,323
72.00,0.47,320
72.00,0.47,316
72.00,0.47,320
72.00,0.47,326
72.00,0.47,335
72.00,0.47,336
72.00,0.47,336
72.00,0.47,330
72.00,0.47,326
72.00,0.47,328
72.00,0.47,331
72.00,0.47,333
72.00,0.47,331
72.00,0.47,332
72.00,0.47,335
72.00,0.47,344
72.00,0.47,346
72.00,0.47,336
72.00,0.47,329
72.00,0.47,329
72.00,0.47,338
72.00,0.47,343
72.00,0.47,342
72.00,0.47,345
72.00,0.47,349
72.00,0.47,344
72.00,0.47,333
72.00,0.47,340
72.00,0.47,351
72.00,0.47,356
72.00,0.47,362
72.00,0.47,359
72.00,0.47,360
72.00,0.47,354
72.00,0.47,356
72.00,0.47,355
72.00,0.47,360
72.00,0.47,362
72.00,0.47,363
72.00,0.47,365
72.00,0.47,368
72.00,0.47,371
72.00,0.47,377
72.00,0.47,372
72.00,0.47,369
72.00,0.47,367
72.00,0.47,370
72.00,0.47,365
72.00,0.47,361
72.00,0.47,351
72.00,0.47,341
72.00,0.47,343
72.00,0.47,351
72.00,0.47,353
72.00,0.47,340
72.00,0.47,329
72.00,0.47,332
72.00,0.47,337
72.00,0.47,338
72.00,0.47,329
72.00,0.47,314
72.00,0.47,309
72.00,0.47,306
72.00,0.47,297
72.00,0.47,303
72.00,0.47,319
72.00,0.47,328
72.00,0.47,322
72.00,0.47,314
72.00,0.47,313
72.00,0.47,309
72.00,0.47,306
72.00,0.47,306
72.00,0.47,307
72.00,0.47,312
72.00,0.47,315
72.00,0.47,319
72.00,0.47,322
72.00,0.47,317
72.00,0.47,310
72.00,0.47,310
72.00,0.47,316
72.00,0.47,309
72.00,0.47,302
72.00,0.47,301
72.00,0.47,317
72.00,0.47,329
72.00,0.47,329
72.00,0.47,326
72.00,0.47,321
72.00,0.47,317
72.00,0.47,313
72.00,0.47,319
72.00,0.47,317
72.00,0.47,319
72.00,0.47,325
72.00,0.47,326
72.00,0.47,327
72.00,0.47,323
72.00,0.47,326
72.00,0.47,330
72.00,0.47,323
72.00,0.47,322
72.00,0.47,320
72.00,0.47,324
72.00,0.47,329
72.00,0.47,335
72.00,0.47,325
72.00,0.47,318
72.00,0.47,320
72.00,0.47,326
72.00,0.47,325
72.00,0.47,319
72.00,0.47,318
72.00,0.47,307
72.00,0.47,309
72.00,0.47,325
72.00,0.47,333
72.00,0.47,328
72.00,0.47,326
72.00,0.47,325
72.00,0.47,322
72.00,0.47,333
72.00,0.47,335
72.00,0.47,326
72.00,0.47,320
72.00,0.47,323
72.00,0.47,325
72.00,0.47,322
72.00,0.47,328
72.00,0.47,327
72.00,0.47,326
72.00,0.47,317
72.00,0.47,322
72.00,0.47,324
72.00,0.47,330
72.00,0.47,327
72.00,0.47,330
72.00,0.47,331
72.00,0.47,323
72.00,0.47,325
72.00,0.47,320
72.00,0.47,313
72.00,0.47,324
72.00,0.47,327
72.00,0.47,322
72.00,0.47,318
72.00,0.47,329
72.00,0.47,338
72.00,0.47,335
72.00,0.47,329
72.00,0.47,325
72.00,0.47,324
72.00,0.47,328
72.00,0.47,331
72.00,0.47,339
72.00,0.47,349
72.00,0.47,346
72.00,0.47,338
72.00,0.47,338
72.00,0.47,343
72.00,0.47,354
72.00,0.47,349
72.00,0.47,341
72.00,0.47,339
72.00,0.47,341
72.00,0.47,342
72.00,0.47,342
72.00,0.47,329
72.00,0.47,321
72.00,0.47,330
72.00,0.47,336
72.00,0.47,335
72.00,0.47,327
72.00,0.47,330
72.00,0.47,338
72.00,0.47,329
72.00,0.47,328
72.00,0.47,324
72.00,0.47,316
72.00,0.47,315
72.00,0.47,320
72.00,0.47,327
72.00,0.47,334
72.00,0.47,338
72.00,0.47,329
72.00,0.47,323
72.00,0.47,322
72.00,0.47,316
72.00,0.47,313
72.00,0.47,311
72.00,0.47,311
72.00,0.47,314
72.00,0.47,321
72.00,0.47,331
72.00,0.47,346
72.00,0.47,365
72.00,0.47,395
72.00,0.47,429
72.00,0.46,457
72.00,0.46,472
72.00,0.46,476
72.00,0.46,458
72.00,0.46,427
72.00,0.46,384
72.00,0.46,343
72.00,0.46,324
72.00,0.46,317
72.00,0.46,320
72.00,0.46,327
72.00,0.46,328
72.00,0.46,336
72.00,0.46,351
72.00,0.46,347
72.00,0.46,339
72.00,0.46,330
72.00,0.46,322
72.00,0.46,314
72.00,0.46,312
72.00,0.46,319
72.00,0.46,327
72.00,0.46,333
72.00,0.46,334
72.00,0.46,331
72.00,0.46,318
72.00,0.46,318
72.00,0.46,324
72.00,0.46,323
72.00,0.46,320
72.00,0.46,318
72.00,0.46,320
72.00,0.46,329
72.00,0.46,330
72.00,0.46,328
72.00,0.46,329
72.00,0.46,334
