72.00,1.11,41
72.00,1.11,54
72.00,1.06,72
72.00,1.06,90
72.00,1.06,97
72.00,1.06,87
72.00,1.06,78
72.00,1.06,83
72.00,1.06,89
72.00,1.06,87
72.00,1.06,79
72.00,1.06,70
72.00,1.06,60
72.00,1.06,48
72.00,1.06,34
72.00,1.06,25
72.00,1.06,23
72.00,1.06,26
72.00,1.06,35
72.00,1.06,46
72.00,1.06,55
72.00,1.08,64
72.00,1.08,73
72.00,1.08,78
72.00,1.08,76
72.00,1.08,68
72.00,1.08,55
72.00,1.08,40
72.00,1.08,25
72.00,1.08,18
72.00,1.08,21
