t,leadI,leadII,leadIII,aVR,aVL,aVF
0,291.458998927553,314.571525845281,23.1125269177282,-303.015262386417,134.173236004912,168.842026381504
0.00216379963215406,295.535482113884,311.448709499526,15.9132273856421,-303.492095806705,139.811127364121,163.680968442584
0.00432759926430813,299.590732205967,309.870800785055,10.2800685790878,-304.730766495511,144.65533181344,160.075434682071
0.00649139889646219,301.986243862193,310.622020789744,8.63577692755138,-306.304132325969,146.675233467321,159.628898858648
0.00865519852861625,301.125357038208,308.16525211529,7.03989507708178,-304.645304576749,147.042730980563,157.602573596186
0.0108189981607703,298.637729574386,304.932614277583,6.29488470319671,-301.785171925985,146.171422435595,155.61374949039
0.0129827977929244,300.938208328248,306.523813324029,5.58560499578061,-303.731010826138,147.676301666234,156.054709159905
0.0151465974250784,300.125015505759,304.994016137232,4.86900063147317,-302.559515821496,147.628007437143,154.931508384353
0.0173103970572325,299.382651600772,303.483256707097,4.1006051063257,-301.432954153935,147.641023247223,153.791930906712
0.0194741966893866,298.683238568802,304.324716542393,5.64147797359112,-301.503977555598,146.520880297605,154.983097257992
0.0216379963215406,299.563815726514,303.514014106823,3.95019838030822,-301.538914916669,147.806808673103,153.732106243565
0.0238017959536947,299.592683961531,301.06155061305,1.46886665151931,-300.327117287291,149.061908655006,151.265208632285
0.0259655955858488,297.959205301507,300.985947305137,3.02674200362924,-299.472576303322,147.466231648939,152.006344654383
0.0281293952180028,298.660362124804,301.746531239428,3.08616911462394,-300.203446682116,147.78709650509,152.416350177026
0.0302931948501569,296.981857071811,301.773485516867,4.79162844505612,-299.377671294339,146.095114313377,153.282556980961
0.0324569944823109,295.358698261722,298.667373530067,3.30867526834567,-297.013035895895,146.025011496688,150.988024399206
0.034620794114465,296.988786157473,299.534935991515,2.54614983404224,-298.261861074494,147.221318161715,151.040542912779
0.0367845937466191,297.874320138891,300.356779903546,2.48245976465512,-299.115550021219,147.695930187118,151.419619834101
0.0389483933787731,296.373857354091,298.72984300828,2.35598565418883,-297.551850181185,147.008935849951,150.542914331234
0.0411121930109272,295.617838869136,297.063072376097,1.44523350696124,-296.340455622617,147.086302681087,149.254152941529
0.0432759926430813,297.968004411358,299.378724415203,1.41072000384474,-298.673364413281,148.278642203757,150.394722209524
0.0454397922752353,297.878728924589,300.155963576103,2.27723465151394,-299.017346250346,147.800747136538,151.216599113808
0.0476035919073894,294.606838925194,297.02272668849,2.41588776329672,-295.814782806842,146.095475580948,149.719307225894
0.0497673915395434,296.153898558597,297.899039904764,1.74514134616652,-297.02646923168,147.204378606215,149.822090625465
0.0519311911716975,295.395616166607,297.968036737946,2.57242057133908,-296.681826452276,146.411597797634,150.270228654643
0.0540949908038516,293.8998497098,296.390045325137,2.49019561533663,-295.144947517468,145.704827047232,149.440120470237
0.0562587904360056,293.995975463306,295.540592795786,1.54461733248053,-294.768284129546,146.225679065413,148.542605064133
0.0584225900681597,294.036580479863,296.246781275517,2.21020079565466,-295.14168087769,145.913189842104,149.228491035586
0.0605863897003138,293.200321360464,293.796651810497,0.596330450032781,-293.498486585481,146.301995455216,147.196491130265
0.0627501893324678,292.305795138666,293.794448466376,1.48865332770941,-293.050121802521,145.408570905478,147.641550897043
0.0649139889646219,291.414325926121,296.241309016267,4.82698309014614,-293.827817471194,143.293671417987,150.534146053207
0.0670777885967759,291.38024705593,293.946957750536,2.56671069460606,-292.663602403233,144.406768180662,148.256834222571
0.06924158822893,291.430319882404,291.626173665109,0.19585378270483,-291.528246773757,145.61723304985,145.911013723907
0.0714053878610841,291.533983207003,293.21517088217,1.68118767516711,-292.374577044587,144.926397765918,147.448179278669
0.0735691874932381,293.215663783748,296.325120113608,3.10945632986062,-294.770391948678,145.053103726944,149.717288221734
0.0757329871253922,292.446031277075,293.049035043652,0.603003766577103,-292.747533160364,145.921513755249,146.826019405115
0.0778967867575463,291.595187425062,292.189648938315,0.594461513252554,-291.892418181688,145.500362955905,146.392055225784
0.0800605863897003,291.495018516177,293.792104906914,2.29708639073709,-292.643561711545,144.59896606272,148.044595648826
0.0822243860218544,291.412513527738,293.875858783066,2.46334525532887,-292.644186155402,144.474584136204,148.169602019198
0.0843881856540084,289.014215384816,290.800843230312,1.78662784549613,-289.907529307564,143.61379376966,146.293735537904
0.0865519852861625,290.662241277413,293.241435832372,2.57919455495886,-291.951838554892,144.041523361227,147.910315193665
0.0887157849183166,292.343020103973,294.007539778997,1.66451967502377,-293.175279941485,145.339250214475,147.83602972701
0.0908795845504706,290.819942163968,293.112545687944,2.29260352397614,-291.966243925956,144.263669319996,147.70257460596
0.0930433841826247,291.617702529054,291.416871913138,-0.200830615916232,-291.517287221096,145.909266572485,145.608020648611
0.0952071838147788,289.975451252802,292.96413379676,2.98868254395802,-291.469792524781,143.493384354422,147.976408170359
0.0973709834469328,289.903010779962,289.840079880091,-0.0629308998710485,-289.871545330026,144.982970839916,144.88857449011
0.0995347830790869,289.855234114343,290.750121548601,0.894887434258408,-290.302677831472,144.480173340042,145.82250449143
0.101698582711241,289.854344431981,290.851429448116,0.9970850161356,-290.352886940049,144.428629707923,145.924257232126
0.103862382343395,289.099215240495,290.867840055249,1.76862481475439,-289.983527647872,143.66529521287,146.318232435002
0.106026181975549,286.769943630936,287.610511551118,0.840567920181513,-287.190227591027,142.964687855377,144.22553973565
0.108189981607703,286.015662894834,287.489094905524,1.47343201068969,-286.752378900179,142.271115442072,144.481263458107
0.110353781239857,286.816498311888,288.994072597754,2.177574285866,-287.905285454821,142.319462013011,145.58582344181
0.112517580872011,285.992851802369,286.618205216592,0.625353414223298,-286.30552850948,142.683749194073,143.621779315408
0.114681380504165,285.151952775424,285.919349496662,0.767396721237958,-285.535651136043,142.192278027093,143.34337310895
0.116845180136319,283.527585785035,287.630234031455,4.10264824641996,-285.578909908245,139.712468769308,145.866441138938
0.119008979768473,283.52188283685,286.108615214476,2.58673237762679,-284.815249025663,140.467575229611,144.347673796052
0.121172779400628,280.369467643376,282.107186594814,1.73771895143892,-281.238327119095,139.315874345968,141.922452773127
0.123336579032782,281.202812190826,282.797617748878,1.59480555805243,-282.000214969852,139.804003316387,142.196211653465
0.125500378664936,282.02429297947,284.271807677752,2.24751469828186,-283.148050328611,139.888389140594,143.259661188017
0.12766417829709,278.84706455016,282.626473742432,3.77940919227183,-280.736769146296,137.533827678944,143.202941467352
0.129827977929244,278.827035840882,281.870424466875,3.04338862599252,-280.348730153878,137.891823607445,142.456906546434
0.131991777561398,280.390561952439,281.982786640114,1.59222468767553,-281.186674296277,139.399168632382,141.787505663895
0.134155577193552,280.371845919243,282.099496417768,1.72765049852495,-281.235671168506,139.322097710359,141.913573458147
0.136319376825706,278.779053940449,279.764753025349,0.985699084899295,-279.271903482899,138.896677427775,140.375226055124
0.13848317645786,278.791371780134,280.508512004612,1.71714022447861,-279.649941892373,138.537115777828,141.112826114546
0.140646976090014,278.812150456508,280.38752619461,1.57537573810134,-279.599838325559,138.618387359203,140.981450966355
0.142810775722168,276.447319265545,277.886951808678,1.43963254313337,-277.167135537112,137.503843361206,139.663292175906
0.144974575354322,277.249345259876,279.43603673916,2.18669147928432,-278.342690999518,137.531326890296,140.811364109222
0.147138374986476,276.447978914756,279.499064941727,3.05108602697084,-277.973521928241,136.698446443893,141.275075484349
0.14930217461863,275.634847025467,277.244311691119,1.60946466565224,-276.439579358293,137.012691179907,139.426888178386
0.151465974250784,273.232331153133,276.568128886442,3.33579773330968,-274.900230019788,134.948266709911,139.951963309876
0.153629773882938,274.81084299213,276.603230557752,1.79238756562148,-275.707036774941,136.509227713254,139.197809061687
0.155793573515093,274.018011197467,276.528833305635,2.51082210816787,-275.273422251551,135.753594544649,139.519827706901
0.157957373147247,273.235417570748,274.798160383543,1.56274281279519,-274.016788977146,135.836337378976,138.180451598169
0.160121172779401,272.460320080515,274.675907256931,2.2155871764158,-273.568113668723,135.12236645205,138.445747216673
0.162284972411555,274.861489270853,277.032057675762,2.17056840490869,-275.946773473307,136.345460432972,139.601313040335
0.164448772043709,273.279218528383,273.942307070702,0.663088542319088,-273.610762799543,136.308064993032,137.302697806511
0.166612571675863,273.270396089666,274.097179260479,0.826783170813428,-273.683787675073,136.221806459426,137.461981215646
0.168776371308017,273.25042362288,276.608552587469,3.35812896458941,-274.929488105175,134.946147329145,139.983340776029
0.170940170940171,273.227671532775,275.831481291791,2.60380975901609,-274.529576412283,135.311930886879,139.217645525403
0.173103970572325,271.62554070986,274.928832938022,3.30329222816209,-273.277186823941,134.161124240849,139.116062583092
0.175267770204479,272.424957052668,275.554885825508,3.12992877283966,-273.989921439088,134.647514139914,139.342407299174
0.177431569836633,274.034716296039,275.430142845864,1.395426549825,-274.732429570952,136.319644873107,138.412784697845
0.179595369468787,273.265829529586,273.840347037992,0.57451750840562,-273.553088283789,136.34565601059,137.207432273199
0.181759169100941,272.490092172355,273.174701153418,0.684608981062752,-272.832396662886,135.902741595646,136.92965506724
0.183922968733095,271.699635698935,274.943522895711,3.24388719677597,-273.321579297323,134.227874251079,139.093705046243
0.186086768365249,270.8908263263,275.059039539933,4.16821321363352,-272.974932933116,133.361306556333,139.613626376783
0.188250567997403,270.861115020175,272.652233021382,1.79111800120734,-271.756674020778,134.534998509484,137.221675511295
0.190414367629558,272.415195549927,274.88610623915,2.47091068922327,-273.650650894539,134.972142430352,138.678508464187
0.192578167261712,270.805094329004,273.908469649877,3.10337532087334,-272.356781989441,133.850859504065,138.505922485375
0.194741966893866,268.434501264935,271.424773179446,2.99027191451091,-269.92963722219,132.722114675212,137.207522546978
0.19690576652602,270.866194775492,272.269018027566,1.40282325207346,-271.567606401529,134.731685761709,136.83592063982
0.199069566158174,270.129579812671,273.232601178203,3.10302136553224,-271.681090495437,133.513279223569,138.167811271868
0.201233365790328,268.570216003089,270.236339784275,1.66612378118566,-269.403277893682,133.452046110952,135.95123178273
0.203397165422482,266.960427611319,267.934689973782,0.974262362463435,-267.44755879255,132.993082624428,134.454476168123
0.205560965054636,266.895017664364,270.246711457565,3.35169379320087,-268.570864560965,131.771661935582,136.799202625383
0.20772476468679,268.406688623272,271.648049312562,3.24136068929027,-270.027368967917,132.582663966991,137.444705000926
0.209888564318944,266.775646882175,269.07491216758,2.29926528540568,-267.925279524877,132.238190798384,135.687088726493
0.212052363951098,268.390614092076,269.801466842814,1.41085275073829,-269.096040467445,133.489880670669,135.606159796776
0.214216163583252,271.654911519133,273.875537211664,2.22062569253126,-272.765224365398,134.717142913301,138.048081452098
0.216379963215406,274.134398404681,274.085302168777,-0.0490962359040168,-274.109850286729,137.091747320292,137.018102966436
0.21854376284756,275.768343464195,276.65531442886,0.886970964665011,-276.211828946528,137.440686249765,138.771142696763
0.220707562479714,281.289057703349,282.259474876091,0.970417172741406,-281.77426628972,140.159320265304,141.614946024416
0.222871362111868,285.945592351571,284.508925634826,-1.43666671674458,-285.227258993199,143.691129534158,141.536129459041
0.225035161744023,289.801545455123,288.251600275089,-1.54994518003417,-289.026572865106,145.675745317579,143.350827547527
0.227198961376177,295.317058140348,294.427199022308,-0.889859118039226,-294.872128581328,148.103458629193,146.768669952135
0.229362761008331,303.322594284716,299.972897789117,-3.34969649559878,-301.647746036916,153.336145390157,148.311600646759
0.231526560640485,308.226085295059,300.933262514311,-7.29282278074771,-304.579673904685,157.759454037903,146.820219866782
0.233690360272639,312.330758702893,305.156890281354,-7.1738684215394,-308.743824492123,159.752313562216,148.991510929907
0.235854159904793,313.173517181885,308.515247670825,-4.65826951106004,-310.844382426355,158.915893346473,151.928489079883
0.238017959536947,307.54805021068,303.742362104626,-3.80568810605422,-305.645206157653,155.676869158367,149.968336999286
0.240181759169101,299.468475272223,297.992372421554,-1.47610285066872,-298.730423846889,150.472289061446,148.258134785443
