t,ecgI,ecgII,leadIII_f,aVR_f,aVL_f,aVF_f
0,-20.8880201591255,-3.646921848935,17.2410983101905,12.2674710040303,-19.064559234658,6.79708823062776
0.00472813238770686,-102.63324171819,-10.3487067037179,92.2845350144726,56.4909742109542,-97.4588883663315,40.9679141553773
0.00945626477541371,-169.80378737709,-15.827002420537,153.976784956553,92.8153948988135,-161.890286166821,69.0748912680079
0.0141843971631206,-215.883895413113,-19.059286809033,196.82460860408,117.471591111073,-206.354252008596,88.8826608975234
0.0189125295508274,-243.527398284116,-19.6112850377436,223.916113246372,131.56934166093,-233.721755765244,102.152414104314
0.0236406619385343,-260.378741627318,-19.1269970003947,241.251744626924,139.752869313857,-250.815243127121,111.062373813264
0.0283687943262411,-274.428076778477,-21.2710971535637,253.156979624913,147.84958696602,-263.792528201695,115.942941235675
0.033096926713948,-289.524620876154,-27.787079381221,261.737541494933,158.655850128688,-275.631081185544,116.975231056856
0.0378250591016548,-302.880300432765,-34.590286163856,268.290014268909,168.735293298311,-285.585157350837,116.849864052527
0.0425531914893617,-308.017623627874,-33.7814327436992,274.236190884175,170.899528185786,-291.126907256024,120.227379070238
0.0472813238770686,-300.738198179924,-20.4162016707716,280.321996509153,160.577199925348,-290.530097344539,129.952897419191
0.0520094562647754,-282.122537009806,3.11577007533073,285.238307085137,139.503383467238,-283.680422047472,144.177038580234
0.0567375886524823,-257.378292715515,29.090473711781,286.468766427296,114.143909501867,-271.923529571406,157.779620069539
0.0614657210401891,-233.010022998056,49.7327658417869,282.742788839843,91.6386285781347,-257.87640591895,166.237777340815
0.066193853427896,-214.068904258278,60.5354357336354,274.604339991913,76.7667342623211,-244.336622125095,167.569887862774
0.0709219858156028,-203.185497217985,60.2061989412494,263.391696159234,71.4896491383678,-233.28859668861,161.798947550242
0.0756501182033097,-201.619612537156,49.8156587969941,251.43527133415,75.9019768700809,-226.527441935653,150.625465065572
0.0803782505910166,-209.082259440935,33.2258154601219,242.308074901057,87.9282219904064,-225.695167170996,137.766945180589
0.0851063829787234,-221.231086302147,17.4552216663762,238.686307968523,101.887932317885,-229.958697135335,128.07076481745
0.0898345153664303,-229.744920538375,10.2350605386552,239.97998107703,109.75492999986,-234.862450807702,125.107520807843
0.0945626477541371,-227.995119289488,14.9278937647989,242.923013054287,106.533612762345,-235.459066171887,128.925453409543
0.099290780141844,-216.913375303804,27.2499215355279,244.163296839332,94.831726884138,-230.538336071568,135.70660918743
0.104018912529551,-203.999747972946,38.3135590610275,242.313307033974,82.8430944559593,-223.15652750346,140.313433047501
0.108747044917258,-196.019729194855,42.2922519999968,238.311981194852,76.8637385974293,-217.165855194854,140.302116597424
0.113475177304965,-193.010508324768,40.7637351134999,233.774243438268,76.1233866056341,-213.392375881518,137.268989275884
0.118203309692671,-189.973758590414,39.0018154032361,228.97557399365,75.4859715935891,-209.474666292032,133.988694698443
0.122931442080378,-183.633927813767,40.0307187696642,223.664646583432,71.8016045220515,-203.649287198599,131.847682676548
0.127659574468085,-175.041072722869,44.7597300109538,219.800802733822,65.1406713559574,-197.420937728346,132.280266372388
0.132387706855792,-165.087892098364,55.6760810413037,220.763973139667,54.70590552853,-192.925932619015,138.220027090486
0.137115839243499,-151.409331176634,74.9106136131464,226.31994478978,38.2493587817437,-188.864637983207,150.615279201463
0.141843971631206,-132.998358712353,97.7107936848468,230.709152397199,17.6437825137529,-181.853755554776,164.209973041023
0.146572104018913,-115.486096432745,112.630145413441,228.116241846186,1.42797550965222,-171.801169139465,170.373193629813
0.151300236406619,-107.609808822237,111.218764995634,218.82857381787,-1.80447808669857,-163.219191320054,165.023669406752
0.156028368794326,-112.353866571126,95.7795924240837,208.13345899521,8.28713707352137,-160.243662783168,151.956525709647
0.160756501182033,-123.887989285775,76.1880881138407,200.076077399616,23.8499505859674,-161.982033342696,138.132082756728
0.16548463356974,-133.365871301216,60.6079191514975,193.973790452714,36.3789760748594,-163.669830876965,127.290854802106
0.170212765957447,-136.420085078841,50.4838073118703,186.903892390711,42.9681388834855,-161.661988734776,118.693849851291
0.174940898345154,-134.977166328185,43.5449402183667,178.522106546552,45.7161130549093,-156.749636437369,111.033523382459
0.179669030732861,-132.844315837627,39.7718021018874,172.616117939515,46.53625686787,-152.730216888571,106.193960020701
0.184397163120567,-130.575057077973,42.9912393436874,173.566296421661,43.791908867143,-152.070676749817,108.278767882674
0.189125295508274,-125.012864972733,56.5108808178749,181.523745790607,34.2509920774288,-153.26830538167,119.017313304241
0.193853427895981,-112.834557210691,78.615537936741,191.450095147432,17.109509636975,-152.142326179061,135.032816542086
0.198581560283688,-93.2894076138989,103.700320812247,196.989728426146,-5.20545659917416,-145.139568020022,150.345024619197
0.203309692671395,-68.3495427447718,127.029065967465,195.378608712237,-29.3397616113465,-131.864075728504,161.203837339851
0.208037825059102,-42.2833893801593,146.351447672159,188.634837052319,-52.034029146,-115.459113216239,167.493142362239
0.212765957446809,-21.1537119774804,158.950213778238,180.103925755719,-68.898250900379,-100.6288188666,169.527069766979
0.217494089834515,-10.6535128562174,160.068831242404,170.722344098622,-74.7076591930935,-90.6879284774196,165.395587670513
0.222222222222222,-12.8036291777072,146.856648661819,159.660277839526,-67.0265097420557,-86.2319535086165,153.258463250672
0.226950354609929,-24.2571625255454,123.813243463058,148.070405988604,-49.7780404687565,-86.1637842570746,135.941824725831
0.231678486997636,-37.5894140858911,102.707216378479,140.29663046437,-32.5589011462937,-88.9430222751304,121.501923421424
0.236406619385343,-44.7620221860541,95.5263496427893,140.288371828843,-25.3821637283676,-92.5251970074488,117.907360735816
