t,ecgI,ecgII,leadIII_f,aVR_f,aVL_f,aVF_f
0,-20.6166478806235,-13.7374144420757,6.87923343854785,17.1770311613496,-13.7479406595857,-3.42909050176392
0.00214431218720349,-115.176042835664,-22.9462789592051,92.2297638764586,69.0611608974344,-103.702903356061,34.6417424586268
0.00428862437440697,-203.615035190038,-32.6489451920545,170.966089997984,118.131990191046,-187.290562594011,69.1585724029647
0.00643293656161045,-280.899714488001,-43.251126049421,237.64858843858,162.075420268711,-259.274151463291,97.1987311945797
0.00857724874881394,-344.058100699765,-54.9054050220059,289.152695677759,199.481752860885,-316.605398188762,117.123645327876
0.0107215609360174,-392.396649280902,-67.3739745935525,325.02267468735,229.885311937227,-358.709661984126,128.824350046899
0.0128658731232209,-427.096495304094,-79.9577258518286,347.138769452265,253.527110577961,-387.11763237818,133.590521800218
0.0150101853104244,-450.446481860486,-91.5622846618453,358.88419719864,271.004383261165,-404.665339529563,133.660956268398
0.0171544974976279,-465.054525189857,-100.936147404523,364.118377785334,282.99533629719,-414.586451487595,131.591115190406
0.0192988096848314,-473.30786738947,-107.044566531074,366.263300858396,290.176216960272,-419.785584123933,129.609367163661
0.0214431218720348,-477.182048000129,-109.464656460609,367.717391539519,293.323352230369,-422.449719769824,129.126367539455
0.0235874340592383,-478.317001180829,-108.642152529887,369.674848650942,293.479576855358,-423.995924915886,130.516348060527
0.0257317462464418,-478.171689586886,-105.874108150897,372.297581435989,292.022898868892,-425.234635511438,133.211736642546
0.0278760584336453,-478.078889579191,-102.981214723411,375.09767485578,290.530052151301,-426.588282217486,136.058230066185
0.0300203706208488,-479.128677062784,-101.767585016796,377.361092045988,290.44813103979,-428.244884554386,137.796753514596
0.0321646828080523,-481.943818275861,-103.463936278784,378.479881997077,292.703877277323,-430.211850136469,137.507972859147
0.0343089949952558,-486.495602055797,-108.360006802598,378.135595253199,297.427804429197,-432.315598654498,134.8877942253
0.0364533071824592,-492.099906545777,-115.752905922995,376.347000622783,303.926406234386,-434.22345358428,130.297047349894
0.0385976193696627,-497.64006718601,-124.212022613484,373.428044572526,310.926044899747,-435.534055879268,124.608010979521
0.0407419315568662,-501.942811745323,-132.04622108359,369.896590661734,316.994516414456,-435.919701203528,118.925184789072
0.0428862437440697,-504.155853784047,-137.802238370214,366.353615413833,320.979046077131,-435.25473459894,114.275688521809
0.0450305559312732,-503.980307234692,-140.637720110169,363.342587124523,322.30901367243,-433.661447179607,111.352433507177
0.0471748681184767,-501.687614696324,-140.476248548583,361.21136614774,321.081931622453,-431.449490422032,110.367558799578
0.0493191803056802,-497.950216529414,-137.929828390203,360.020388139211,317.940022459808,-428.985302334312,111.045279874504
0.0514634924928836,-493.582243795358,-134.040090044692,359.542153750666,313.811166920025,-426.562198773012,112.751031852987
0.0536078046800871,-489.294235843181,-129.931413293454,359.362822549728,309.612824568317,-424.328529196455,114.715704628137
0.0557521168672906,-485.529338394839,-126.484857181726,359.044481213113,306.007097788283,-422.286909803977,116.279812015694
0.0578964290544941,-482.404022571085,-124.129896088596,358.274126482489,303.26695932984,-420.339074526787,117.072115196947
0.0600407412416976,-479.748343137295,-122.811235898811,356.937107238484,301.279789518053,-418.34272518789,117.062935669836
