t,ecgI,ecgII,leadIII_f,aVR_f,aVL_f,aVF_f
0,84.1292078249166,251.522392275846,167.39318445093,-167.825800050381,-41.6319883130065,209.457788363388
0.00214132762312634,295.018706500284,162.344316120171,-132.674390380114,-228.681511310227,213.846548440199,14.8349628700283
0.00428265524625268,480.434556323563,73.1594443215995,-407.275112001964,-276.797000322581,443.854834162763,-167.057833840182
0.00642398286937901,618.315161982386,-16.8376079542725,-635.152769936659,-300.738777014057,626.733965959522,-325.995188945466
0.00856531049250535,694.750211120621,-108.994567383195,-803.744778503816,-292.877821868713,749.247494812218,-456.369672943505
0.0107066381156317,706.101166545608,-204.681815628914,-910.782982174521,-250.709675458347,808.442074360064,-557.732398901717
0.012847965738758,658.878281389388,-304.533017810588,-963.411299199976,-177.1726317894,811.144790294682,-633.972158505282
0.0149892933618844,567.507923131248,-407.855676835577,-975.363599966824,-79.8261231478357,771.435761549036,-691.609638401201
0.0171306209850107,450.646538954393,-512.539420060202,-963.185959014594,30.9464405529044,706.916248984494,-737.862689537398
0.019271948608137,327.064508328745,-615.516012043149,-942.580520371894,144.225751857202,634.822514350319,-779.048266207521
0.0214132762312634,212.200438178167,-713.530285091986,-925.730723270153,250.664923456909,568.96558072416,-819.630504181069
0.0235546038543897,116.196005859754,-803.840963043008,-920.036968902762,343.822478591627,518.116487381258,-861.938965972885
0.0256959314775161,43.646972709141,-884.5621426325,-928.209115341641,420.45758496168,485.928044025391,-906.385628987071
0.0278372591006424,-5.30971854363472,-954.606688969232,-949.296970425597,479.958203756433,471.993625940981,-951.951829697414
0.0299785867237687,-33.3339653274512,-1013.42891412813,-980.094948800683,523.381439727793,473.380491736616,-996.761931464409
0.0321199143468951,-44.4034549618612,-1060.84109394066,-1016.4376389788,552.622274451262,486.017092008471,-1038.63936645973
0.0342612419700214,-42.9405355082646,-1097.06992817628,-1054.12939266801,570.005231842271,505.594428579874,-1075.59966042214
0.0364025695931477,-33.514348927956,-1123.00894173014,-1089.49459280219,578.26164532905,527.990121937116,-1106.25176726617
0.0385438972162741,-20.7667367004358,-1140.44681359093,-1119.6800768905,580.606775145685,549.456670095031,-1130.06344524072
0.0406852248394004,-9.17874539699001,-1152.02367310586,-1142.84492770887,580.601209251423,566.833091155938,-1147.43430040736
0.0428265524625268,-2.52884883868148,-1160.80881694925,-1158.27996811056,581.668832893964,577.875559635941,-1159.54439252991
0.0449678800856531,-3.21350756574332,-1169.61631527472,-1166.40280770897,586.41491142023,581.594650071615,-1168.00956149184
0.0471092077087794,-11.787893856617,-1180.34374983012,-1168.55585597351,596.065821843371,578.383981058445,-1174.44980290182
0.0492505353319058,-27.0226220338611,-1193.63264448882,-1166.61002245496,610.327633261343,569.793700210551,-1180.12133347189
0.0513918629550321,-46.5096613630622,-1208.99359828159,-1162.48393691853,627.751629822327,557.987137777734,-1185.73876760006
0.0535331905781585,-67.5594307938944,-1225.30171544489,-1157.74228465099,646.43057311939,545.091426928549,-1191.52200004794
0.0556745182012848,-87.9910121118884,-1241.39006956099,-1153.3990574491,664.690540836439,532.704022668607,-1197.39456350505
0.0578158458244111,-106.503865198017,-1256.45245977559,-1149.94859457758,681.478162486806,521.72236468978,-1203.20052717659
0.0599571734475375,-122.568777517017,-1270.10942440843,-1147.54064689142,696.339100962726,512.4859346872,-1208.82503564993
0.0620985010706638,-136.036279036687,-1282.20104495933,-1146.16476592264,709.118661998007,505.064243442976,-1214.18290544098
0.0642398286937901,-146.782795712562,-1292.52217444481,-1145.73937873225,719.652485078687,499.478291509844,-1219.13077658853
0.0663811563169165,-154.633169853275,-1300.72099786486,-1146.08782801159,727.677083859069,495.727329079157,-1223.40441293823
0.0685224839400428,-159.57159867418,-1306.44299982457,-1146.87140115039,733.007299249375,493.649901238105,-1226.65720048748
0.0706638115631692,-162.032275065375,-1309.61600750458,-1147.5837324392,735.824141284976,492.775728686914,-1228.59986997189
0.0728051391862955,-162.992637588734,-1310.66044970167,-1147.66781211294,736.826543645205,492.337587262103,-1229.16413090731
0.0749464668094218,-163.721220121255,-1310.44312467186,-1146.72190455061,737.082172396558,491.500342214676,-1228.58251461123
0.0770877944325482,-165.272011990679,-1309.95382584002,-1144.68181384934,737.612918915351,489.704900929333,-1227.31781984468
0.0792291220556745,-168.006098972128,-1309.87009404907,-1141.86399507694,738.9380965106,486.928948052408,-1225.86704456301
0.0813704496788009,-171.431077543384,-1310.26040475287,-1138.82932720949,740.845741148129,483.699124833053,-1224.54486598118
0.0835117773019272,-174.473303716299,-1310.60208568626,-1136.12878196996,742.53769470128,480.827739126831,-1223.36543382811
0.0856531049250535,-176.051241093616,-1310.10746374786,-1134.05622265424,743.079352420736,479.002490780312,-1222.08184320105
0.0877944325481799,-175.648545594486,-1308.17407141313,-1132.52552581864,741.911308503808,478.438490112078,-1220.34979861589
0.0899357601713062,-173.58613016017,-1304.70683695129,-1131.12070679112,739.14648355573,478.767288315476,-1217.91377187121
0.0920770877944325,-170.858619411747,-1300.142183952,-1129.28356454025,735.500401681873,479.212472564252,-1214.71287424613
0.0942184154175589,-168.637457415689,-1295.18360794371,-1126.54615052802,731.910532679701,478.954346556168,-1210.86487923587
0.0963597430406852,-167.717609536783,-1290.42063790686,-1122.70302837007,729.06912372182,477.492709416646,-1206.56183313847
0.0985010706638116,-168.202382383277,-1286.05379189105,-1117.85140950777,727.128087137163,474.824513562247,-1201.95260069941
0.100642398286938,-169.575170648701,-1281.87070824222,-1112.29553759352,725.72293944546,471.360183472409,-1197.08312291787
0.102783725910064,-171.081588687391,-1277.4650712914,-1106.38348260401,724.273329989395,467.650946958309,-1191.9242769477
0.104925053533191,-172.173401222745,-1272.54733233942,-1100.37393111667,722.360366781081,464.100264946963,-1186.46063172804
0.107066381156317,-172.752237300561,-1267.14870421299,-1094.39646691243,719.950470756777,460.822114805935,-1180.77258556271
0.109207708779443,-173.097868953016,-1261.59634266214,-1088.49847370912,717.347105807576,457.700302378052,-1175.04740818563
0.11134903640257,-173.569070877697,-1256.286354868,-1082.71728399031,714.927712872849,454.574106556304,-1169.50181942915
0.113490364025696,-174.29583805162,-1251.40849958115,-1077.11266152953,712.852168816384,451.408411738955,-1164.26058055534
0.115631691648822,-175.06882917639,-1246.80626189588,-1071.73743271949,710.937545536137,448.334301771552,-1159.27184730769
0.117773019271949,-175.49168294009,-1242.06877072592,-1066.57708778583,708.780226833003,445.542702422868,-1154.32292925587
0.119914346895075,-175.283618022506,-1236.79947377623,-1061.51585575373,706.04154589937,443.116118865611,-1149.15766476498
0.122055674518201,-174.517747492936,-1230.89041505712,-1056.37266756419,702.704081275031,440.927460035626,-1143.63154131066
0.124197002141328,-173.621835284543,-1224.62560355016,-1051.00376826561,699.12371941735,438.690966490535,-1137.81468590788
0.126338329764454,-173.124397013217,-1218.5406652196,-1045.41626820638,695.832531116408,436.145935596582,-1131.97846671299
0.12847965738758,-173.297992541043,-1213.11324987479,-1039.81525733375,693.205621207916,433.258632396352,-1126.46425360427
0.130620985010707,-173.926494555101,-1208.46375392251,-1034.53725936741,691.195124238806,430.305382406154,-1121.50050664496
0.132762312633833,-174.35543406192,-1204.24559974587,-1029.89016568395,689.300516903895,427.767365811016,-1117.06788271491
0.134903640256959,-173.813599064938,-1199.79630127884,-1025.9827022139,686.804950171889,426.084551574483,-1112.88950174637
0.137044967880086,-171.827157845933,-1194.469438002,-1022.64228015606,683.148297923965,425.407561155066,-1108.55585907903
0.139186295503212,-168.489294454103,-1187.96251877146,-1019.47322431735,678.22590661278,425.491964931626,-1103.71787154441
0.141327623126338,-164.431607255465,-1180.45704488273,-1016.02543762726,672.444326069096,425.796915185898,-1098.24124125499
0.143468950749465,-160.515466869379,-1172.49619377264,-1011.98072690327,666.505830321012,425.732630016943,-1092.23846033795
0.145610278372591,-157.419864550797,-1164.67897916696,-1007.25911461616,661.049421858877,424.919625032681,-1085.96904689156
0.147751605995717,-155.354528777255,-1157.35221575992,-1001.99768698267,656.353372268587,423.321579102705,-1079.67495137129
0.149892933618844,-154.045961494503,-1150.47270615831,-996.426744663807,652.259333826406,421.190391584652,-1073.44972541106
0.15203426124197,-152.982307962814,-1143.70511926641,-990.722811303598,648.343713614613,418.870251670392,-1067.213965285
0.154175588865096,-151.75641166547,-1136.68120858863,-984.924796923159,644.218810127049,416.584192628844,-1060.80300275589
0.156316916488223,-150.297423081822,-1129.25151077562,-978.954087693799,639.774466928722,414.328332305989,-1054.10279923471
0.158458244111349,-148.85626392474,-1121.57023927579,-972.713975351051,635.213251600266,411.928855713155,-1047.14210731342
0.160599571734475,-147.764201590849,-1113.9655539751,-966.201352384251,630.864877782974,409.218575396701,-1040.08345317968
0.162740899357602,-147.12306597402,-1106.68525983691,-959.562193862894,626.904162905467,406.219563944437,-1033.1237268499
0.164882226980728,-146.624813446591,-1099.68139949928,-953.056586052691,623.153106472936,403.21588630305,-1026.36899277599
0.167023554603854,-145.615947562934,-1092.56828507107,-946.952337508137,619.092116317003,400.668194972601,-1019.7603112896
0.169164882226981,-143.373114063298,-1084.7827291845,-941.409615121205,614.077921623901,399.018250528954,-1013.09617215285
0.171306209850107,-139.432696130836,-1075.85587108364,-936.4231749528,607.644283607237,398.495239410982,-1006.13952301822
0.173447537473233,-133.793462832224,-1065.6434188318,-931.849955999574,599.718440832011,399.028246583675,-998.746687415686
0.17558886509636,-126.896354934988,-1054.39150768074,-927.495152745753,590.643931307864,400.299398905383,-990.943330213247
0.177730192719486,-119.417796792904,-1042.61434147099,-923.196544678083,581.016069131945,401.88937394259,-982.905443074535
0.179871520342612,-112.007109487031,-1030.86402940976,-918.85691992273,571.435569448396,403.424905217849,-974.860474666245
0.182012847965739,-105.105604610751,-1019.52359561294,-914.417991002187,562.314600111844,404.656193195718,-966.970793307563
0.184154175588865,-98.9142553209396,-1008.72532633973,-909.811071018792,553.819790830335,405.448407848926,-959.268198679261
0.186295503211991,-93.4791703372509,-998.410150103634,-904.930979766383,545.944660220442,405.725904714566,-951.670564935008
0.188436830835118,-88.7998106642831,-988.458763873038,-899.658953208755,538.62928726866,405.429571272236,-944.058858540896
0.190578158458244,-84.8700116719056,-978.795092611869,-893.925080939963,531.832552141887,404.527534634029,-936.360086775916
0.19271948608137,-81.6269106430735,-969.398223143411,-887.771312500338,525.512566893242,403.072200928632,-928.584767821874
0.194860813704497,-78.8620531012918,-960.231852128206,-881.369799026914,519.546952614749,401.253872962811,-920.80082557756
0.197002141327623,-76.1893267721568,-951.163834623048,-874.974507850891,513.676580697602,399.392590539367,-913.069171236969
0.199143468950749,-73.1355288896578,-941.958826884148,-868.82329799449,507.547177886903,397.843884552416,-905.391062439319
0.201284796573876,-69.3355352871593,-932.374103449818,-863.038568162659,500.854819368489,396.85151643775,-897.706335806238
0.203426124197002,-64.7308457135126,-922.310425525991,-857.579579812478,493.520635619752,396.424367049483,-889.945002669235
0.205567451820128,-59.6466040991824,-911.921244006222,-852.274639907039,485.783924052702,396.314017903928,-882.09794195663
0.207708779443255,-54.6781110758473,-901.595069948739,-846.916958872891,478.136590512293,396.119423898522,-874.256014410815
0.209850107066381,-50.4226916660786,-891.793575319126,-841.370883653047,471.108133492602,395.474095993484,-866.582229486087
0.211991434689507,-47.1842488494134,-882.816920387876,-835.632671538463,465.000584618645,394.224211344525,-859.22479596317
