t,ecgI,ecgII,leadIII_f,aVR_f,aVL_f,aVF_f
0,-4.21181182085714,-17.9073298880162,-13.6955180671591,11.0595708544367,4.74185312315097,-15.8014239775876
0.00214961306964746,-70.7101300675577,-86.3574861294774,-15.6473560619197,78.5338080985176,-27.531387002819,-51.0024210956986
0.00429922613929493,-126.579569592006,-142.050036319369,-15.4704667273622,134.314802955687,-55.5545514323221,-78.7602515233653
0.00644883920894239,-165.213734679693,-177.647049826201,-12.433315146508,171.430392252947,-76.3902097665923,-95.0401824863543
0.00859845227858985,-185.368016535452,-192.629814513657,-7.26179797820527,188.998915524555,-89.0531092786234,-99.9458062459313
0.0107480653482373,-190.843119140052,-192.598170365468,-1.75505122541549,191.72064475276,-94.5440339573184,-97.1766107954416
0.0128976784178848,-188.330084482848,-186.195928543557,2.13415593929139,187.263006513203,-95.2321202110698,-92.0308863021328
0.0150472914875322,-184.460855284811,-181.182144506903,3.27871077790797,182.821499895857,-93.8697830313595,-88.9517168644976
0.0171969045571797,-183.36729473233,-181.447960344275,1.9193343880552,182.407627538302,-92.6433145601925,-89.7643129781097
0.0193465176268272,-185.728472407469,-186.225216093569,-0.49674368609945,185.976844250519,-92.615864360685,-93.3609798898342
0.0214961306964746,-189.54397693311,-191.631313204379,-2.0873362712689,190.587645068744,-93.7283203309204,-96.8593247378238
0.0236457437661221,-192.047487629972,-193.561381478341,-1.51389384836864,192.804434554157,-95.2667968908018,-97.5376376633548
0.0257953568357696,-191.667062126845,-190.328434856325,1.33862727052025,190.997748491585,-96.5028446986828,-94.4949037929024
0.027944969905417,-189.00827391933,-183.683114060396,5.32515985893434,186.345693989863,-97.1667168891322,-89.1789771007307
0.0300945829750645,-186.431200970303,-177.779336876355,8.6518640939486,182.105268923329,-97.541532532126,-84.5637363912031
0.032244196044712,-186.567043711347,-176.761381788154,9.8056619231923,181.664212749751,-98.1863528172695,-83.4778599324811
0.0343938091143594,-190.663283836736,-182.345118175893,8.31816566084285,186.504201006314,-99.4907247487894,-87.0134762575251
0.0365434221840069,-197.705823642862,-192.727544185604,4.97827945725808,195.216683914233,-101.34205155006,-93.8746323641731
0.0386930352536543,-204.831905957068,-203.431522417251,1.40038353981694,204.13171418716,-103.116144748442,-101.015569438717
0.0408426483233018,-208.833740105015,-209.643958854723,-0.810218749707559,209.238849479869,-104.011760677654,-105.227088802215
0.0429922613929493,-207.931146065228,-208.78179914394,-0.850653078711844,208.356472604584,-103.540246493258,-104.816226111326
0.0451418744625967,-202.819937063134,-201.885213850821,0.934723212312718,202.352575456977,-101.877330137723,-100.475245319254
0.0472914875322442,-196.39392703827,-193.078177226107,3.31574981216292,194.736052132188,-99.8548384252163,-94.8812137069719
0.0494411006018917,-192.265756160989,-187.384582758581,4.881173402408,189.825169459785,-98.5734647816987,-91.2517046780867
0.0515907136715391,-192.863664029688,-188.062023696708,4.8016403329803,190.462843863198,-98.8326521813341,-91.6301916818636
0.0537403267411866,-198.118182777178,-194.869384207754,3.24879856942357,196.493783492466,-100.683490673301,-95.8102928191653
0.0558899398108341,-205.460140396696,-204.202259838723,1.25788055797315,204.83120011771,-103.359010477335,-101.472189640375
0.0580395528804815,-211.165533059167,-211.04621036869,0.119322690477276,211.105871713928,-105.642427874822,-105.463443839106
0.060189165950129,-212.34726163326,-211.710364094646,0.636897538613511,212.028812863953,-106.492079585937,-105.536733278016
