t,ecgI,ecgII,leadIII_f,aVR_f,aVL_f,aVF_f
0,6.54361595549301,-130.355309231141,-136.898925186634,61.905846637824,71.7212705710635,-133.627117208888
0.00215007525263384,7.40958779567351,133.918733971148,126.509146175474,-70.6641608834106,-59.5497791899004,130.213940073311
0.00430015050526768,8.07424634905383,384.277367837559,376.203121488505,-196.175807093306,-184.064437569725,380.240244663032
0.00645022575790153,8.44398430944525,609.227235050679,600.783250741234,-308.835609680062,-296.169633215895,605.005242895957
0.00860030101053537,8.57205662739008,801.796174447873,793.224117820483,-405.184115537632,-392.326030596547,797.510146134178
0.0107503762631692,8.64585898649058,959.992161614781,951.34630262829,-484.319010300636,-471.3502218209,955.669232121535
0.0129004515158031,8.91805267800542,1085.93890214013,1077.02084946212,-547.428477409066,-534.051398392058,1081.47987580112
0.0150505267684369,9.61075645069537,1184.27095448869,1174.66019803799,-596.940855469691,-582.524720793648,1179.46557626334
0.0172006020210707,10.8291797426649,1260.51298976923,1249.68381002656,-635.671084755946,-619.427315141949,1255.09839989789
0.0193506772737046,12.5112973429829,1319.95352595522,1307.44222861223,-666.2324116491,-647.465465634626,1313.69787728373
0.0215007525263384,14.4256577313759,1367.13469427293,1352.70903654155,-690.780176002153,-669.14168940509,1359.92186540724
0.0236508277789723,16.2191901533935,1405.75497481209,1389.5357846587,-710.987082482741,-686.658297252651,1397.64537973539
0.0258009030316061,17.5077323764396,1438.67967542187,1421.17194304543,-728.093703899156,-701.832105334497,1429.92580923365
0.0279509782842399,17.987969384986,1467.8758767589,1449.88790737392,-742.931923071944,-715.949968994465,1458.88189206641
0.0301010535368738,17.5347277548704,1494.30372745738,1476.76899970251,-755.919227606124,-729.617135973819,1485.53636357994
0.0322511287895076,16.2455482096193,1517.93889449927,1501.69334628965,-767.092221354445,-742.723899040016,1509.81612039446
0.0344012040421415,14.4131255636145,1538.07535326646,1523.66222770284,-776.244239415037,-754.624551069615,1530.86879048465
0.0365512792947753,12.4371666809021,1553.88754070989,1541.45037402899,-783.162353695395,-764.506603674042,1547.66895736944
0.0387013545474092,10.7117098808332,1565.03718623555,1554.32547635472,-787.874448058192,-771.806883236943,1559.68133129514
0.040851429800043,9.52810673293007,1572.03084216614,1562.50273543321,-790.779474449534,-776.487314350139,1567.26678879967
0.0430015050526768,9.01908336604041,1576.13543242277,1567.11634905673,-792.577257894405,-779.048632845344,1571.62589073975
0.0451515803053107,9.14991138235164,1578.89068394809,1569.74077256573,-794.020297665219,-780.295430591691,1574.31572825691
0.0473016555579445,9.75097500343332,1581.48112531486,1571.73015031143,-795.616050159149,-780.989587653999,1576.60563781315
0.0494517308105784,10.5800025070532,1584.30831760206,1573.728315095,-797.444160054555,-781.574156293975,1579.01831634853
0.0516018060632122,11.3950334954977,1586.98630941028,1575.59127591478,-799.190671452887,-782.09812120964,1581.28879266253
0.0537518813158461,12.0147195476644,1588.73932231926,1576.7246027716,-800.377020933464,-782.354941611968,1582.73196254543
0.0559019565684799,12.3490345581875,1588.95546473834,1576.60643018015,-800.652249648263,-782.128697810982,1582.78094745925
0.0580520318211137,12.397654947562,1587.57585430785,1575.17819936029,-799.986754627708,-781.390272206365,1581.37702683407
0.0602021070737476,12.2250356451082,1585.11354544703,1572.88850980192,-798.669290546069,-780.331737078407,1579.00102762448
0.0623521823263814,11.9262602311767,1582.32463663103,1570.39837639985,-797.125448431104,-779.236058084339,1576.36150651544
